Gene_ID	Level	logFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	G_T1_Rep1	G_T1_Rep2	G_T1_Rep3	G_T1_Rep4	G_T2_Rep1	G_T2_Rep2	G_T2_Rep3	G_T2_Rep4
gene_1337	27.6544761850722	-0.234798613952874	960	Coatomer subunit beta Beta-coat protein	Grosmannia clavigera	Sporothrix schenckii			coatomer subunit beta	4	P:vesicle-mediated transport; P:intracellular protein transport; C:COPI vesicle coat; F:structural molecule activity	-	N	98	12	0	124	91	38	46	12
gene_1338	7.69227979986313	-0.724388611994004	154	Protein mago nashi homolog	Fusarium oxysporum	Sporothrix schenckii	K12877	MAGOH; protein mago nashi	mago nashi protein	1	C:nucleus	-	N	27	0	0	46	70	12	8	2
gene_1339	9.60162788227252	-1.4266689127977	424	Glucose-induced degradation protein 4 homolog (Vacuolar import and degradation protein 24 homolog)	Grosmannia clavigera	Ophiostoma piceae			vacuolar import and degradation protein	0	-		N	9	0	0	63	41	38	13	4
gene_134	11.6245501096175	0.01038109474444	250	Succinate dehydrogenase assembly factor 2, mitochondrial	Grosmannia clavigera	Ophiostoma piceae			tpr repeat protein	1	C:mitochondrion		N	10	2	4	26	49	12	10	6
gene_1340	8.37747986354707	3.3267654188145	524	tRNA guanosine-2'-O-methyltransferase TRM11	Grosmannia clavigera	Ophiostoma piceae	K15430	TRM11, TRMT11; tRNA (guanine10-N2)-methyltransferase [EC:2.1.1.214]	trna guanosine-2 -o-methyltransferase trm11	1	F:transferase activity	-	N	25	2	6	9	10	0	0	0
gene_1341	3.29580220702039	-0.786126765059878	425	Ribonuclease p protein subunit	Grosmannia clavigera	Ophiostoma piceae			ribonuclease p protein subunit	0	-		N	7	1	0	13	17	1	16	0
gene_1342	5.30973962266259	-1.64715094039724	201	Ankyrin repeat-containing protein	Grosmannia clavigera	Ophiostoma piceae	K06867	Unclassified; Poorly Characterized	ankyrin repeat-containing protein	0	-		N	9	1	0	8	24	9	6	6
gene_1343	8.30629008203204	-0.420164935076974	891	Casein kinase I homolog 2	Macrophomina phaseolina	Ophiostoma piceae			ck1 ck1 ck1-g protein kinase	3	P:phosphorylation; F:protein kinase activity; F:nucleotide binding	-	N	36	0	0	54	40	19	12	2
gene_1344	29.506444227399	-0.429046592172247	472	26S protease regulatory subunit 6A (Tat-binding protein homolog 1) (TBP-1)	Grosmannia clavigera	Sporothrix schenckii	K03065	PSMC3, RPT5; 26S proteasome regulatory subunit T5	26s protease regulatory subunit 6a	7	C:cytoplasm; F:peptidase activity; P:protein catabolic process; F:ATP binding; C:proteasome complex; F:nucleoside-triphosphatase activity; P:proteolysis	EC:3.6.1.15	N	75	14	0	136	95	46	77	7
gene_1345	4.23788126424652	0.724935809030169	217	Upf0132 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			upf0132 domain containing protein	0	-		N	19	3	0	27	21	9	0	0
gene_1346	9.65834053009516	0.224667044492533	385	54S ribosomal protein L11, mitochondrial (YmL11)	Grosmannia clavigera	Ophiostoma piceae			upf0132 domain containing protein	1	C:ribosome		N	16	10	0	39	40	14	12	2
gene_1347	8.87637324026585	-0.878592234243629	431	Anthranilate phosphoribosyltransferase	Grosmannia clavigera	Ophiostoma piceae	K00766	trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	anthranilate phosphoribosyltransferase	2	F:anthranilate phosphoribosyltransferase activity; P:tryptophan biosynthetic process	EC:2.4.2.18	N	26	2	0	33	48	4	33	2
gene_1348	5.48086849939838	-0.325719681669306	827	tRNA ligase	Grosmannia clavigera	Ophiostoma piceae	K14679	TRL1; tRNA ligase [EC:6.5.1.3]	trna ligase	3	F:RNA ligase (ATP) activity; P:tRNA splicing, via endonucleolytic cleavage and ligation; F:ATP binding	EC:6.5.1.3	N	14	4	0	12	16	2	10	4
gene_1349	3.38466154843038	-1.28880973393573	623	Vacuolar basic amino acid transporter 1	Grosmannia clavigera	Ophiostoma piceae			major facilitator superfamily transporter multidrug resistance	2	P:transport; C:membrane	-	N	8	0	0	12	30	1	8	2
gene_135	11.3719955550318	0.322905299183046	213	Endoplasmic reticulum vesicle protein 25	Grosmannia clavigera	Ophiostoma piceae			endoplasmic reticulum vesicle protein 25	3	C:integral to membrane; P:ER to Golgi vesicle-mediated transport; C:ER to Golgi transport vesicle	-	Y	33	8	0	69	43	3	30	1
gene_1350	10.1155054867784	-0.471719250458367	1 055	L-fucose-proton symporter (6-deoxy-L-galactose permease)	Pestalotiopsis fici	Ophiostoma piceae	K02429	fucP; MFS transporter, FHS family, L-fucose permease	l-fucose permease	1	P:mycelium development	-	N	10	6	0	56	30	30	18	2
gene_1351	35.6029567584559	-0.05257690092672	1 701	Dehydroquinase class 1	Grosmannia clavigera	Ophiostoma piceae			pentafunctional arom polypeptide	2	F:3-dehydroquinate dehydratase activity; P:metabolic process	EC:4.2.1.10	N	88	24	2	107	87	103	32	10
gene_1352	5.45306460104028	-0.684730333419153	617	Metal-dependent amidohydrolase	Grosmannia clavigera	Ophiostoma piceae	K07047	Unclassified; Poorly Characterized	metal-dependent amidohydrolase	1	F:hydrolase activity	-	N	22	0	0	28	9	8	26	0
gene_1353	7.47935930966575	-0.996357233183508	533	Metal-dependent amidohydrolase	Grosmannia clavigera	Ophiostoma piceae			spx domain-containing protein	1	F:hydrolase activity		N	26	0	0	33	22	11	14	6
gene_1354	0.0699806358767915	-0.188984812110953	55	Putative uncharacterized protein	Myceliophthora thermophila	Myceliophthora thermophila			---NA---	0	-		N	0	0	0	0	2	0	0	0
gene_1355	13.8557695870981	-1.46872553462032	832	U3 small nucleolar ribonucleoprotein protein mpp10	Grosmannia clavigera	Ophiostoma piceae	K14559	MPP10; U3 small nucleolar RNA-associated protein MPP10	u3 small nucleolar ribonucleoprotein mpp10	1	C:intracellular part	-	N	43	0	0	41	35	32	46	6
gene_1356	15.2296357241986	0.460332639180955	386	Delta-aminolevulinic acid dehydratase	Grosmannia clavigera	Ophiostoma piceae	K01698	hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]	delta-aminolevulinic acid dehydratase	4	F:metal ion binding; P:porphyrin-containing compound biosynthetic process; P:mycelium development; F:porphobilinogen synthase activity	EC:4.2.1.24	N	40	10	2	55	60	21	26	0
gene_1357	13.2114304236423	-1.02144847860222	303	Tyrosine-protein phosphatase	Grosmannia clavigera	Ophiostoma piceae	K01104	E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]	tyrosine phosphatase	2	P:dephosphorylation; F:phosphatase activity	EC:3.1.3.0	N	38	0	0	74	58	35	28	4
gene_1358	5.35154210840212	1.14680219497032	183	U3 small nucleolar ribonucleoprotein protein imp3	Grosmannia clavigera	Ophiostoma piceae	K14560	IMP3; U3 small nucleolar ribonucleoprotein protein IMP3	u3 small nucleolar ribonucleoprotein protein imp3	2	F:rRNA binding; C:ribonucleoprotein complex	-	N	15	8	0	17	14	12	0	0
gene_1359	7.54751112209039	0.32992553755169	109	Transcription initiation factor IIA subunit 2	Grosmannia clavigera	Ophiostoma piceae	K03123	TFIIA2, GTF2A2, TOA2; transcription initiation factor TFIIA small subunit	transcription initiation factor iia gamma chain	5	F:translation initiation factor activity; P:translational initiation; P:transcription initiation from RNA polymerase II promoter; P:regulation of transcription, DNA-dependent; C:transcription factor TFIIA complex	-	N	15	9	0	19	20	8	9	3
gene_136	5.34053991713291	-0.933073918496664	264	U1 small nuclear ribonucleoprotein C (U1 snRNP C)	Pestalotiopsis fici	Ophiostoma piceae	K11095	SNRPC; U1 small nuclear ribonucleoprotein C	glucose n-acetyltransferase 1	3	F:RNA binding; F:zinc ion binding; C:U1 snRNP	-	N	18	0	0	25	17	6	12	4
gene_1360	15.3166934966842	0.21001079154803	706	Pentatricopeptide repeat-containing protein At2g31400, chloroplastic	Grosmannia clavigera	Ophiostoma piceae			pentatricopeptide repeat domain-containing protein	5	P:oxidation-reduction process; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:heme binding; F:electron carrier activity; F:iron ion binding		N	26	0	6	36	44	14	16	8
gene_1361	10.4874204074184	-0.518945044530123	145	Putative U6 snRNA-associated Sm-like protein LSm4	Myceliophthora thermophila	Ophiostoma piceae	K12623	LSM4; U6 snRNA-associated Sm-like protein LSm4		0	-		N	41	3	0	38	40	15	23	4
gene_1361.1	28.1125673217973	-0.161011492437721	323	Bar domain containing protein	Colletotrichum orbiculare	Ophiostoma piceae			bin amphiphysin rvs domain for vesicular trafficking	0	-		N	105	8	0	174	116	74	27	6
gene_1362	21.4300322906789	-0.845384473892559	725	Amino-acid acetyltransferase, mitochondrial	Grosmannia clavigera	Ophiostoma piceae	K00618	E2.3.1.1; amino-acid N-acetyltransferase [EC:2.3.1.1]	acetylglutamate synthase	2	P:cellular amino acid biosynthetic process; F:transferase activity, transferring acyl groups	-	N	56	8	0	68	59	22	38	18
gene_1363	2.97627442373819	-1.14121680324421	469	Putative uncharacterized protein	Stachybotrys chartarum	Ophiostoma piceae			hypothetical protein TRIATDRAFT_165237, partial	0	-		N	2	0	0	21	20	14	4	0
gene_1364	7.50856992634052	-0.966777341932519	312	Putative oxidoreductase GLYR1	Neurospora tetrasperma	Ophiostoma piceae	K00020	E1.1.1.31, mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	6-phosphogluconate dehydrogenase	4	P:cellular process; F:binding; P:oxidation-reduction process; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	EC:1.1.1.0	N	22	2	0	20	34	26	4	4
gene_1365	16.0518949322772	-1.87060087971595	913	Cytosolic phospholipase A2 delta (cPLA2-delta)	Grosmannia clavigera	Ophiostoma piceae	K16342	PLA2G4, CPLA2; cytosolic phospholipase A2 [EC:3.1.1.4]	cytosolic phospholipase a2 zeta	1	P:metabolic process	-	N	26	2	0	39	40	28	88	2
gene_1366	12.7368108978781	-0.933300274054012	492	54S ribosomal protein L3, mitochondrial (YmL3)	Grosmannia clavigera	Ophiostoma piceae			54s ribosomal protein l3	4	F:double-stranded RNA binding; C:ribosome; F:ribonuclease III activity; P:RNA processing	EC:3.1.26.3	N	40	4	0	29	42	22	47	2
gene_1367	12.733466845951	-0.624730928773931	108	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2611	0	-		N	24	6	0	57	61	20	20	6
gene_1368	2.27109143885709	0.0367709439306768	363	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2713	3	F:sequence-specific DNA binding transcription factor activity; F:sequence-specific DNA binding; P:regulation of transcription, DNA-dependent	-	N	4	2	0	10	24	1	2	0
gene_1369	6.94637539936749	-0.707909194269413	472	Serine/threonine-protein phosphatase 4 catalytic subunit (PP4C)	Grosmannia clavigera	Ophiostoma piceae			serine threonine-protein kinase	3	F:kinase activity; F:phosphoprotein phosphatase activity; P:phosphorylation	EC:3.1.3.16	N	35	0	0	24	31	18	12	2
gene_137	24.645129273769	-0.0272428379093729	1 307	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_1114	2	F:molecular_function; C:cellular_component		N	83	12	0	134	106	66	27	2
gene_1370	2.4987384698625	-1.01119638632622	183	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			alpha- -mannosyltransferase	2	F:transferase activity; F:transferase activity, transferring glycosyl groups		N	4	0	0	15	25	0	10	0
gene_1371	0	0	281	Putative uncharacterized protein	Chaetomium globosum	Ophiostoma piceae			predicted protein	0	-		Y	0	0	0	0	0	0	0	0
gene_1372	0.172652747000451	0.427933819350662	159	Putative uncharacterized protein	Togninia minima	Sporothrix schenckii			hypothetical protein MAC_06380	0	-		Y	1	0	0	4	0	0	0	0
gene_1373	1.24947040195478	-0.407679625335081	416	Putative uncharacterized protein	Metarhizium anisopliae	Ophiostoma piceae			hypothetical protein MAA_08929	2	P:metabolic process; F:catalytic activity		N	2	0	0	12	9	1	4	0
gene_1374	0.686998639312363	0.710256425368768	409	Putative uncharacterized protein	Chaetomium thermophilum	Ophiostoma piceae			hypothetical protein CTHT_0032400	0	-		N	0	0	0	18	4	0	0	0
gene_1375	6.43721134367376	-0.0952684003683201	286	Pyridoxamine phosphate oxidase	Grosmannia clavigera	Ophiostoma piceae	K00275	pdxH, PNPO; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	pyridoxamine 5 -phosphate oxidase	2	F:oxidoreductase activity, acting on the CH-NH2 group of donors; P:vitamin B6 biosynthetic process	-	N	15	4	0	34	29	15	4	2
gene_1376	32.0000536669245	-1.31165107765149	2 294	Bifunctional pyrimidine biosynthesis protein	Grosmannia clavigera	Ophiostoma piceae	K11541	URA2; carbamoyl-phosphate synthase / aspartate carbamoyltransferase [EC:6.3.5.5 2.1.3.2]	bifunctional pyrimidine biosynthesis protein	8	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; F:metal ion binding; P:glutamine catabolic process; F:ATP binding; F:aspartate carbamoyltransferase activity; P:'de novo' pyrimidine nucleobase biosynthetic process; F:amino acid binding; P:carbamoyl phosphate biosynthetic process	EC:2.1.3.2	N	52	12	0	80	102	40	131	10
gene_1377	21.9736282189177	-0.612141227413276	1 500	Calcium channel YVC1 (TRP homolog/Yeast vacuolar conductance protein 1)	Grosmannia clavigera	Ophiostoma piceae			integral membrane channel protein	0	-		N	38	10	0	112	133	55	18	7
gene_1378	20.6390983335258	-0.17192637920801	70	Putative uncharacterized protein	Togninia minima	Sporothrix schenckii			---NA---	0	-		N	52	12	0	103	86	49	4	10
gene_1379	33.9797541988454	1.00054594818796	1 067	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3150	0	-		N	123	17	2	299	121	31	16	8
gene_138	433.638652711706	0.179406553673071	70	Putative uncharacterized protein	 				---NA---	0	-		Y	1757	159	19	2322	1971	369	440	174
gene_1380	25.5230792676271	-0.780336423550715	785	Glycoside hydrolase family 55 protein	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 55 protein	1	F:hydrolase activity	-	Y	73	6	0	118	115	71	15	14
gene_1381	5.60590117490682	-0.633324170426004	797	Beta-TrCP (Beta-transducin repeat-containing protein)	Grosmannia clavigera	Ophiostoma piceae	K03362	FBXW1_11, BTRC, beta-TRCP; F-box and WD-40 domain protein 1/11	f-box and wd40 domain	0	-		N	29	0	0	20	8	12	16	2
gene_1382	2.49862572483984	0.626460689915832	709	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7653	0	-		N	6	2	0	22	14	0	4	0
gene_1383	0.873399738407756	-0.282427789305799	99	Biotrophy-associated secreted protein 2 Uncharacterized protein	Magnaporthe oryzae	Ophiostoma piceae			biotrophy-associated secreted protein 2	3	F:molecular_function; P:biological_process; C:cellular_component		Y	2	0	0	8	1	6	0	0
gene_1384	2.60441402692932	-0.525176295907019	176	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7355	0	-		N	12	0	0	12	6	0	0	4
gene_1385	3.34733724671792	-0.552750595816692	330	Vacuolar sorting receptor	Grosmannia clavigera	Ophiostoma piceae	K10089	M6PR; cation-dependent mannose-6-phosphate receptor	vacuolar sorting receptor	0	-		Y	14	0	0	18	8	11	2	2
gene_1386	0	0	28	Putative uncharacterized protein	 					NA			N	0	0	0	0	0	0	0	0
gene_1387	20.8686046680768	0.800832445257304	344	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3030	4	F:nucleic acid binding; F:zinc ion binding; P:biological_process; C:cellular_component		N	76	15	0	153	65	23	27	2
gene_1388	3.08920412487331	0.500411238537329	651	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein	5	P:metabolic process; F:catalytic activity; F:molecular_function; P:biological_process; C:cellular_component		N	4	4	0	13	9	6	4	0
gene_1389	29.2222790159077	0.635596489587598	946	Kinesin heavy chain	Grosmannia clavigera	Ophiostoma piceae	K10396	KIF5; kinesin family member 5	kinesin heavy chain	4	P:microtubule-based movement; F:ATP binding; F:microtubule motor activity; C:microtubule	-	N	91	22	0	201	97	54	29	2
gene_139	5.33306428230951	0.564260969035401	255	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae	K06950	Unclassified; Poorly Characterized	hypothetical protein CMQ_1379	4	F:metal ion binding; P:metabolic process; F:phosphoric diester hydrolase activity; F:catalytic activity		N	14	2	0	63	32	2	8	0
gene_1390	10.8800778828109	0.13211396876871	151	Ubiquitin conjugating enzyme E2 2	Grosmannia clavigera	Sporothrix schenckii	K10573	UBE2A, UBC2, RAD6A; ubiquitin-conjugating enzyme E2 A [EC:6.3.2.19]	ubiquitin-conjugating enzyme e2 2	9	P:chromatin modification; P:DNA repair; P:regulation of transcription, DNA-dependent; F:ubiquitin-protein ligase activity; F:ATP binding; P:protein ubiquitination; P:sporulation resulting in formation of a cellular spore; C:cytoplasm; C:nucleus	EC:6.3.2.19	N	44	6	0	50	28	22	10	4
gene_1391	30.8052239040933	-0.779700209122142	432	Acetyl-CoA acetyltransferase	Grosmannia clavigera	Ophiostoma piceae	K00626	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	acetyl- acetyltransferase	2	P:metabolic process; F:transferase activity, transferring acyl groups other than amino-acyl groups	EC:2.3.1.0	N	79	12	0	108	118	68	18	23
gene_1392	29.1406453170986	0.0891916150518383	581	Dual specificity protein kinase FUZ7	Grosmannia clavigera	Sporothrix schenckii	K04368	MAP2K1, MEK1; mitogen-activated protein kinase kinase 1 [EC:2.7.12.2]	map kinase kinase ste7	3	P:protein phosphorylation; F:ATP binding; F:protein serine/threonine kinase activity	EC:2.7.11.0	N	106	10	2	146	139	31	18	14
gene_1393	5.89280989842436	2.11301672522281	279	HAD superfamily hydrolase	Grosmannia clavigera	Ophiostoma piceae			haloacid dehalogenase-like hydrolase	1	F:hydrolase activity	-	N	10	12	0	23	18	2	0	0
gene_1394	11.4612875627204	-0.820945990409731	1 244	60S ribosomal protein L19	Grosmannia clavigera	Ophiostoma piceae			60s ribosomal protein l19	1	C:ribosome		N	30	2	0	60	56	34	6	6
gene_1395	0.0607819297287534	0.165511766745874	567	Iron transport multicopper oxidase FET3	Grosmannia clavigera	Ophiostoma piceae			iron transport multicopper oxidase fet3	3	F:oxidoreductase activity; P:oxidation-reduction process; F:copper ion binding	-	Y	0	0	0	2	0	0	0	0
gene_1396	9.00705993583694	1.9936812671253	2 173	Conidial yellow pigment biosynthesis polyketide synthase (PKS)	Grosmannia clavigera	Ophiostoma piceae	K00645	fabD; [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	polyketide synthase	4	F:transferase activity; F:phosphopantetheine binding; F:hydrolase activity, acting on ester bonds; P:biosynthetic process	-	N	76	6	0	55	18	6	4	0
gene_1397	0	0	415	Transcription factor	Grosmannia clavigera	Ophiostoma piceae			transcription factor	7	P:regulation of transcription, DNA-dependent; P:transcription from RNA polymerase II promoter; F:sequence-specific DNA binding RNA polymerase II transcription factor activity; F:zinc ion binding; P:regulation of transcription from RNA polymerase II promoter; C:nucleus; F:sequence-specific DNA binding transcription factor activity		N	0	0	0	0	0	0	0	0
gene_1398	0.842680510578669	0.112285544052739	269	Hydroxynaphthalene reductase	Pseudallescheria boydii	Ophiostoma piceae	K11610	mabA; beta-ketoacyl ACP reductase [EC:1.1.1.100]	versicolorin reductase	3	F:oxidoreductase activity; P:oxidation-reduction process; F:nucleotide binding	-	N	3	0	0	10	0	0	4	0
gene_1399	0.223741634543395	0.533546672742998	1 109	Transcription factor cmr1	Grosmannia clavigera	Ophiostoma piceae			transcription factor cmr1	6	F:zinc ion binding; F:nucleic acid binding; C:intracellular; P:regulation of transcription, DNA-dependent; P:melanin biosynthetic process; P:transcription from RNA polymerase II promoter	-	N	2	0	0	4	0	0	0	0
gene_14	0.384893497322353	-0.82357573304166	112	Uncharacterized oxidoreductase	Myceliophthora thermophila	Ophiostoma piceae			short-chain dehydrogenase reductase sdr	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	0	0	0	0	11	0	0	0
gene_140	150.733202841796	-0.584399395549833	304	GTP-binding protein	Grosmannia clavigera	Ophiostoma piceae			gtp-binding protein	0	-		N	395	41	3	784	1008	304	123	52
gene_1400	2.07451049474493	-1.07661812028511	221	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3146	0	-		N	6	0	0	6	10	8	6	0
gene_1401	4.68363474161427	-0.159367805061899	947	DNA polymerase alpha/epsilon subunit B	Colletotrichum gloeosporioides	Ophiostoma piceae	K02325	POLE2; DNA polymerase epsilon subunit 2 [EC:2.7.7.7]	dna polymerase epsilon subunit b	3	P:DNA replication; F:DNA-directed DNA polymerase activity; F:DNA binding		N	16	0	0	45	22	14	6	0
gene_1402	18.9023441075742	-0.659719998891523	1 056	Oxysterol-binding protein 1	Grosmannia clavigera	Ophiostoma piceae			oxysterol-binding protein	1	F:binding	-	N	74	0	0	113	107	45	22	6
gene_1403	7.23565294796744	-0.281446332096096	383	DUF92 domain containing protein	Grosmannia clavigera	Ophiostoma piceae			integral membrane protein duf92	1	C:integral to membrane		N	15	4	0	38	28	10	23	0
gene_1404	6.06696462566662	-1.25588545795606	158	Putative RNA polymerase II transcriptional coactivator	Grosmannia clavigera	Ophiostoma piceae			rna polymerase 2 transcriptional	4	P:regulation of transcription, DNA-dependent; F:transcription coactivator activity; F:DNA binding; C:cellular_component		N	13	2	0	9	10	6	1	10
gene_1405	66.5198719953266	-0.664304597047511	255	O-methyltransferase family 3	Grosmannia clavigera	Ophiostoma piceae	K00599	E2.1.1.-; genes in multiple pathways	o-methyltransferase family protein	1	F:methyltransferase activity	EC:2.1.1.0	N	129	32	0	285	272	194	83	21
gene_1407	14.8572109331279	-0.426628339041976	1 429	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2529	1	F:molecular_function		N	56	0	0	112	86	30	25	2
gene_1408	3.95578949566869	2.9438581264306	278	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5326	0	-		Y	0	0	4	0	2	0	0	0
gene_1409	1.6695146457558	-0.195793705358685	164	Integral membrane protein	Grosmannia clavigera	Ophiostoma piceae			integral membrane protein	1	P:mycelium development	-	N	11	0	0	6	10	7	0	0
gene_141	0.164367975489486	-0.410054437901165	373	Ras GTPase	Grosmannia clavigera	Ophiostoma piceae			ras gtpase	11	F:GTP binding; P:small GTPase mediated signal transduction; C:membrane; P:GTP catabolic process; F:nucleotide binding; F:molecular_function; P:signal transduction; C:cellular_component; F:GTPase activity; P:biological_process; C:intracellular		N	0	0	0	0	0	2	0	0
gene_1410	142.062953636247	-0.462732668447104	355	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			cell surface	0	-		N	166	20	38	256	302	18	708	6
gene_1411	3.24706696263693	0.413898351409493	326	Autophagy protein 5	Grosmannia clavigera	Ophiostoma piceae	K08339	ATG5; autophagy-related protein 5	autophagy protein	5	P:autophagy; C:cytoplasm; C:membrane; P:protein transport; P:transport		N	4	4	0	14	12	0	2	2
gene_1412	61.9777790062846	-0.0445010560159896	1 891	Halotolerance protein 9	Neurospora crassa	Ophiostoma piceae			c6 zinc finger domain containing protein	1	P:transcription, DNA-dependent	-	N	177	32	2	301	216	122	89	15
gene_1414	5.48561986528556	-0.889953282007378	324	Putative uncharacterized protein	Eutypa lata	Ophiostoma piceae			membrane protein	2	F:molecular_function; C:cellular_component		N	24	0	0	18	32	1	4	6
gene_1415	4.6839834600603	-1.20032369130405	564	DNA excision repair protein ERCC-8 (Cockayne syndrome WD repeat protein CSA)	Grosmannia clavigera	Ophiostoma piceae	K10570	ERCC8, CKN1, CSA; DNA excision repair protein ERCC-8	dna excision repair protein ercc-8	3	F:molecular_function; P:biological_process; C:cellular_component		N	18	0	0	10	26	6	14	2
gene_1416	9.81889713233385	-0.162525480090436	754	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_3115	3	F:RNA polymerase II transcription cofactor activity; C:mediator complex; P:regulation of transcription from RNA polymerase II promoter		N	16	10	0	18	34	20	10	4
gene_1417	19.2721907431335	0.933648791060551	1 208	Mitosis inhibitor protein kinase wee1 (P107 protein kinase homolog)	Grosmannia clavigera	Ophiostoma piceae	K03114	SWE1; mitosis inhibitor protein kinase SWE1 [EC:2.7.11.1]	wee protein kinase	1	F:kinase activity	-	N	77	18	0	100	68	20	18	2
gene_1418	25.8561807950728	-0.734115624604324	989	Spindle pole body component alp6 (Altered polarity protein 6)	Grosmannia clavigera	Ophiostoma piceae			spc97 spc98 family protein	3	C:microtubule cytoskeleton; P:microtubule cytoskeleton organization; C:cytoskeletal part	-	N	72	8	0	109	60	41	68	12
gene_1419	10.7239658658006	-0.728836230956861	503	Transcriptional co-activator	Grosmannia clavigera	Ophiostoma piceae	K11362	HFI1, ADA1; transcriptional coactivator HFI1/ADA1	transcriptional co-activator	1	C:SAGA-type complex	-	N	28	4	0	39	28	24	18	6
gene_142	9.30316200002892	0.950810791758628	312	Impact family protein	Grosmannia clavigera	Ophiostoma piceae			impact family protein	1	P:mycelium development	-	N	28	6	2	32	32	16	6	0
gene_1420	10.6403653948282	-0.0398972826831485	1 512	Mediator of replication checkpoint protein 1 (DNA replication checkpoint mediator mrc1)	Grosmannia clavigera	Ophiostoma piceae			mrc1-like domain-containing protein	0	-		N	30	6	0	58	51	26	8	2
gene_1421	7.29948153227139	-2.38760973714522	369	FIT family protein scs3	Colletotrichum gloeosporioides	Ophiostoma piceae			inositol phospholipid synthesis protein scs3p	0	-		N	2	0	0	24	23	4	48	2
gene_1422	2.39321977303992	-0.118298362637623	348	Bis5-nucleosyl-tetraphosphatase	Grosmannia clavigera	Ophiostoma piceae	K00988	E2.7.7.53; ATP adenylyltransferase [EC:2.7.7.53]	ap4a phosphorylase ii	1	F:catalytic activity	-	N	6	0	0	27	8	12	0	0
gene_1423	0.0607819297287534	0.165511766745874	949	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein CMQ_7542	1	F:chromatin binding		N	0	0	0	2	0	0	0	0
gene_1424	3.94753493277419	-1.43737883168448	341	Putative uncharacterized protein	Sclerotinia sclerotiorum	Ophiostoma piceae			predicted protein	0	-		Y	8	0	0	14	8	0	0	8
gene_1425	0.511081740165232	-0.280409475978034	161	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7410	1	C:membrane	-	Y	0	0	0	6	0	4	0	0
gene_1426	9.37880956802604	0.133772467666419	266	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2083	4	C:integral to membrane; C:endoplasmic reticulum; P:sterol metabolic process; F:cholestenol delta-isomerase activity		N	39	4	0	54	37	29	8	0
gene_1427	7.85803081820631	1.133639443181	1 273	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_2191	0	-		N	31	4	0	89	32	7	6	0
gene_1428	7.24385805086998	-1.15261186029111	661	Dynactin subunit 4 (Dynactin subunit p62)	Grosmannia clavigera	Ophiostoma piceae	K10426	DCTN4; dynactin 4	dynactin arp1 p62 subunit ro2	2	P:biological_process; C:cellular_component		N	26	0	0	24	35	20	2	6
