Gene_ID	ExprLevel	LogFC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
gene_2804	3.41363568923098	2.33759653790438	454	Major facilitator superfamily domain-containing protein 10 (Tetracycline transporter-like protein)	Togninia minima	Ophiostoma piceae			mfs general substrate transporter	3	P:transmembrane transport; C:integral to membrane; F:transporter activity	-	N	18	14	16	0	4	0	0	0
gene_2837	8.29076590314021	4.13598886690739	985	DNA mismatch repair protein MSH5 (MutS protein homolog 5)	Pestalotiopsis fici	Ophiostoma piceae	K08741	MSH5; DNA mismatch repair protein MSH5	dna mismatch repair protein	3	F:ATP binding; F:mismatched DNA binding; P:mismatch repair		N	10	8	2	185	0	0	0	0
gene_2838.1	14.3787291629438	2.21380789133853	208	Adenylyl-sulfate kinase	Magnaporthe oryzae	Ophiostoma piceae	K00860	cysC; adenylylsulfate kinase [EC:2.7.1.25]	adenylyl-sulfate kinase	11	F:transferase activity; P:methionine metabolic process; P:hydrogen sulfide biosynthetic process; P:phosphorylation; F:nucleotide binding; F:ATP binding; F:kinase activity; P:sulfate assimilation; C:cellular_component; C:intracellular; F:adenylylsulfate kinase activity	EC:2.7.1.25	N	76	16	14	145	34	2	0	0
gene_2852	12.3547986143711	2.42838176211392	545	Methylmalonate-semialdehyde dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00140	mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	methylmalonate-semialdehyde dehydrogenase	2	F:methylmalonate-semialdehyde dehydrogenase (acylating) activity; P:oxidation-reduction process	EC:1.2.1.27	N	0	24	54	128	18	4	0	0
gene_2855	36.1272098025279	3.12872346399203	197	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein NEUTE1DRAFT_106609	0	-		Y	69	176	149	172	21	15	0	0
gene_2859	12.6381757425207	2.28945259113519	1 275	DNA-directed RNA polymerase I subunit RPA2	Grosmannia clavigera	Ophiostoma piceae	K03002	RPA2, POLR1B; DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6]	dna-directed rna polymerase i subunit rpa2	6	C:nucleolus; F:metal ion binding; F:DNA-directed RNA polymerase activity; P:transcription, DNA-dependent; F:DNA binding; F:ribonucleoside binding	EC:2.7.7.6	N	10	8	22	207	17	6	0	0
gene_286	7.34817119179912	2.29808952515129	284	Glycoside hydrolase	Eutypa lata	Ophiostoma piceae			glycoside hydrolase	1	F:hydrolase activity	-	Y	0	20	58	12	11	2	0	0
gene_2875	31.4336239663421	2.51866381391635	713	Trehalase	Grosmannia clavigera	Ophiostoma piceae	K01194	E3.2.1.28, treA, treF; alpha,alpha-trehalase [EC:3.2.1.28]	glycoside hydrolase family 37 protein	2	P:trehalose metabolic process; F:alpha,alpha-trehalase activity	EC:3.2.1.28	N	33	63	89	371	46	12	0	0
gene_2888	17.3042224047568	3.52541796245656	901	Flavin carrier protein 2 (FAD transporter 2) (TRP-like ion channel FLC2)	Colletotrichum orbiculare	Ophiostoma piceae			transient receptor potential domain containing protein	0	-		Y	84	84	43	82	7	4	0	0
gene_2912	5.07838663623557	2.05900305925633	1 903	ATP-dependent DNA helicase hus2/rqh1	Grosmannia clavigera	Ophiostoma piceae	K10901	BLM, RECQL3, SGS1; bloom syndrome protein [EC:3.6.4.12]	family atp-dependent dna helicase	3	P:DNA metabolic process; F:ATP-dependent helicase activity; F:nucleotide binding	-	N	20	2	4	72	2	4	0	0
gene_2913	4.68490595401703	3.37431782107249	306	Putative uncharacterized protein	Trichoderma virens	Ophiostoma piceae			duf1275 domain protein	0	-		N	0	2	2	115	0	0	0	0
gene_2930	97.4256210894188	2.43504113335202	739	Putative uncharacterized protein	Sclerotinia sclerotiorum	Ophiostoma piceae			bacterial alpha-l-rhamnosidase domain protein	2	P:metabolic process; F:catalytic activity		Y	118	252	585	326	94	54	2	0
gene_2934	428.81104645343	3.70950933895166	641	Glucoamylase	Aspergillus fumigatus	Ophiostoma piceae	K01178	E3.2.1.3; glucoamylase [EC:3.2.1.3]	glucan -alpha-	3	F:glucan 1,4-alpha-glucosidase activity; P:polysaccharide catabolic process; F:starch binding	EC:3.2.1.3	Y	1738	2600	1223	1329	359	45	2	2
gene_2935	70.154871625475	3.36975809783965	628	Alpha amylase AMYI	Aspergillus terreus	Ophiostoma piceae	K01176	E3.2.1.1, amyA, malS; alpha-amylase [EC:3.2.1.1]	alpha-	4	F:alpha-amylase activity; P:carbohydrate catabolic process; F:calcium ion binding; F:starch binding	EC:3.2.1.1	Y	436	403	170	56	96	2	0	0
gene_2946	56.7678400007526	2.31107039891135	230	Probable endo-beta-1,4-glucanase D (Endoglucanase D/Cellulase D)	Togninia minima	Sporothrix schenckii			glycoside hydrolase family 61 protein	4	F:molecular_function; P:biological_process; C:cellular_component; F:hydrolase activity		Y	0	91	410	210	28	54	0	0
gene_2968	6.10119002504002	2.01223590696164	115	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			hypothetical protein GGTG_02040	3	F:molecular_function; P:biological_process; C:cellular_component		Y	50	15	6	23	11	2	0	0
gene_3035	8.35186818350716	2.35355761410052	608	Pantothenate transporter liz1	Aureobasidium pullulans	Ophiostoma piceae			allantoate permease	2	P:transmembrane transport; C:integral to membrane	-	N	94	7	12	8	18	0	0	0
gene_3043	2.97115401949054	2.09087719365993	584	Siderochrome-iron transporter MirB	Pseudogymnoascus destructans	Ophiostoma piceae			siderochrome-iron transporter	2	C:integral to membrane; P:transmembrane transport	-	N	2	48	0	0	2	1	0	0
gene_3058	5.41828691110145	2.06372618650771	347	Mitochondrial ornithine carrier protein	Grosmannia clavigera	Ophiostoma piceae			amino acid transporter	2	C:membrane; C:mitochondrion	-	N	10	4	14	70	8	2	0	0
gene_3071	6.56927449192366	2.05541805031933	686	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28	Grosmannia clavigera	Ophiostoma piceae	K12858	DDX23, PRP28; ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13]	dead deah box dna helicase	5	F:ATP-dependent helicase activity; F:nucleic acid binding; F:ATP binding; P:RNA processing; C:intracellular part	-	N	22	14	20	48	12	2	0	0
gene_3082	3.0363588475639	2.82226467782129	597	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_8178	0	-		N	18	10	5	26	0	0	0	0
gene_3095	9.97240864771101	2.45058343904048	933	Condensin complex subunit 2 (Barren homolog)	Gaeumannomyces graminis	Ophiostoma piceae	K06676	BRRN1, BRN1, CAPH; condensin complex subunit 2	condensin complex component cnd2	2	P:mycelium development; P:cellular process	-	N	34	56	24	44	16	2	0	0
gene_3123	5.61255018142475	2.00770860661713	394	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			X-dimethylguanosine trna methyltransferase	3	F:methyltransferase activity; F:transferase activity; P:methylation		N	9	22	10	58	2	5	0	0
gene_3125	49.4460143740043	5.37509874409258	501	Adhesive plaque matrix protein	Daphnia pulex	Daphnia pulex			fp1_myted ame: full=adhesive plaque matrix protein ame: full=foot protein 1 ame: full=mefp1 ame: full=polyphenolic adhesive protein	2	F:structural constituent of cuticle; C:extracellular region		Y	488	245	43	70	12	0	0	0
gene_3142	16.8783468071613	2.55347419961557	459	Putative oxidoreductase C1F5.03c	Myceliophthora thermophila	Ophiostoma piceae			fad dependent oxidoreductase	2	P:oxidation-reduction process; F:oxidoreductase activity		N	38	62	43	144	22	6	0	0
gene_3149	4.33357964327272	2.09800427520666	341	Protein cms1	Grosmannia clavigera	Ophiostoma piceae	K14784	CMS1; protein CMS1	hypothetical protein CMQ_4633	2	F:organic cyclic compound binding; 	-	N	4	8	11	58	4	2	0	0
gene_316	9.23216598595168	2.46197983713588	1 367	ATP-dependent RNA helicase DHR1 (DEAH box RNA helicase DHR1)	Thielavia terrestris	Ophiostoma piceae	K14780	DHX37, DHR1; ATP-dependent RNA helicase DHX37/DHR1 [EC:3.6.4.13]	deah-box rna helicase	1	F:hydrolase activity	-	N	12	12	16	142	4	6	0	0
gene_3183	7.67934035315172	2.37180226094056	691	Riboflavin transporter MCH5	Verticillium dahliae	Ophiostoma piceae			riboflavin transporter mch5	3	C:integral to membrane; P:transmembrane transport; F:transmembrane transporter activity		N	21	10	19	88	6	4	0	0
gene_3191	10.5915178806066	2.09690116100873	825	Sialidase (Major surface antigen/Neuraminidase)	Fusarium oxysporum	Ophiostoma piceae			hypothetical protein FOXB_05684	2	P:cell adhesion; C:extracellular region		N	27	37	53	21	10	8	0	0
gene_3192	8.78328181241589	2.07288816443533	349	Putative uncharacterized protein	 	Sporothrix schenckii			hypothetical protein CMQ_2664	0	-		N	16	49	25	44	2	9	0	0
gene_3198	10.8031004243044	3.09205607225407	269	Putative uncharacterized protein	Colletotrichum gloeosporioides	Ophiostoma piceae			hypothetical protein GLRG_09234	0	-		Y	4	52	64	42	8	2	0	0
gene_3199	20.7381579479392	2.22521408966696	265	Bacilysin biosynthesis oxidoreductase BacC	Colletotrichum gloeosporioides	Ophiostoma piceae	K00540	E1.-.-.-; unclassified metabolism	short chain dehydrogenase	3	F:oxidoreductase activity; F:nucleotide binding; P:oxidation-reduction process	-	N	34	54	44	228	14	18	0	0
gene_3238	3.37758277861901	2.46385385433993	64	Putative uncharacterized protein	 	Ophiostoma piceae			hypothetical protein CMQ_8089	0	-		N	19	16	2	27	3	0	0	0
gene_3240	8.81416672522995	2.9425346786555	647	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	59	36	18	31	11	0	0	0
gene_3255	10.5578656344785	2.02906960286463	767	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		N	60	60	14	20	31	0	0	0
gene_3262	45.2968516926943	2.29629482557622	564	Steroid monooxygenase	Togninia minima	Ophiostoma piceae			steroid monooxygenase	4	F:flavin adenine dinucleotide binding; F:N,N-dimethylaniline monooxygenase activity; P:oxidation-reduction process; F:NADP binding	EC:1.14.13.8	N	20	56	120	616	25	42	0	0
gene_3322	5.2592653605897	2.68278690895322	288	Uncharacterized oxidoreductase ymfI	Penicillium rubens	Ophiostoma piceae			Pc12g10740	4	F:ATP binding; F:protein kinase activity; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups		N	22	24	20	16	6	0	0	0
gene_3323	11.84297730381	3.29578876124387	279	Putative uncharacterized protein	Neurospora crassa	Ophiostoma piceae			hypothetical protein NCU06983	0	-		Y	23	116	22	43	12	0	0	0
gene_3327	34.6142155781826	2.25870099356526	338	Xylosidase/arabinosidase (Beta-xylosidase)	Togninia minima	Ophiostoma piceae	K15921	xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]	xylosidase arabinosidase	2	P:carbohydrate metabolic process; F:xylan 1,4-beta-xylosidase activity	EC:3.2.1.37	N	2	172	206	56	24	17	2	0
gene_3424	12.7710085041969	3.40630958472234	338	Phytanoyl-CoA dioxygenase	Capronia coronata	Ophiostoma piceae			phytanoyl- dioxygenase	1	F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen		N	202	0	0	0	12	0	0	0
gene_3445	1.54500633793375	2.03210531440977	597	DNA photolyase	Trichoderma virens	Ophiostoma piceae	K01669	E4.1.99.3, phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	dna photolyase	2	P:DNA repair; F:DNA photolyase activity	-	N	8	2	0	25	0	0	0	0
gene_3456	6.34115672109538	3.77424028047635	492	Dimethylaniline monooxygenase N-oxide forming	Exophiala dermatitidis	Ophiostoma piceae			dimethylaniline monooxygenase	2	F:monooxygenase activity; F:coenzyme binding	-	N	106	0	0	0	0	0	0	0
gene_3464	15.5945197818472	3.71218943820106	224	Acetyl xylan esterase	Grosmannia clavigera	Ophiostoma piceae			acetylxylan esterase 2	2	P:metabolic process; F:hydrolase activity	-	Y	156	19	54	0	2	4	0	0
gene_3466	10.5343793875787	2.32834034296665	1 194	DNA polymerase V	Grosmannia clavigera	Ophiostoma piceae	K02331	POL5, MYBBP1A; DNA polymerase phi [EC:2.7.7.7]	dna polymerase	3	P:transcription, DNA-dependent; F:DNA-directed DNA polymerase activity; F:DNA binding		N	9	2	20	177	10	6	0	0
gene_3467	12.3027635146793	2.94344878136269	1 041	Probable nucleolar complex protein 14	Colletotrichum sublineola	Ophiostoma piceae	K14766	NOP14, UTP2; nucleolar protein 14	nop14-like family protein	0	-		N	14	19	12	219	18	0	0	0
gene_3472	2.23710518224483	2.45265087605738	182	Putative uncharacterized protein	Verticillium dahliae	Ophiostoma piceae			hypothetical protein VDAG_05074	3	F:molecular_function; P:biological_process; C:cellular_component		N	8	7	0	36	0	0	0	0
gene_3527	132.129733789362	2.30546068752646	413	Alternative sulfate transporter	Trichosporon asahii	Ophiostoma piceae			alternative sulfate transporter	2	P:transmembrane transport; C:integral to membrane	-	N	251	336	227	1510	154	35	0	13
gene_353	3.84628014282543	2.36850580897232	314	Translation initiation factor IF-3	Grosmannia clavigera	Ophiostoma piceae			translation initiation factor	3	P:translational initiation; F:translation initiation factor activity; C:cellular_component		N	17	10	16	17	5	0	0	0
gene_3533	20.7484309701145	2.288585794822	320	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_7834	1	P:mycelium development	-	N	111	68	68	39	46	4	0	0
gene_3555	737.934584150617	3.0785697997179	548	Isocitrate lyase	Trichoderma reesei	Ophiostoma piceae	K01637	E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]	isocitrate lyase	2	F:isocitrate lyase activity; P:carboxylic acid metabolic process	EC:4.1.3.1	N	95	158	285	16226	39	497	2	6
gene_3569	17.1908842742967	2.14370883448741	1 310	Verrucotoxin subunit beta (VTX subunit beta)	Grosmannia clavigera	Ophiostoma piceae			aaa atpase domain containing protein	3	F:GTP binding; F:GTPase activity; P:GTP catabolic process		N	72	81	36	68	45	2	0	0
gene_3584	6.41278227436366	2.23142939093368	1 133	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_5971	0	-		N	30	50	5	18	14	0	0	0
gene_3594.1	5.32912226793358	2.39696148570002	502	Putative uncharacterized protein	 	Ophiostoma piceae				0	-		N	0	25	22	42	4	2	0	0
gene_3617	6.45325381821119	2.76138351013496	445	RNA 3'-terminal phosphate cyclase-like protein	Grosmannia clavigera	Ophiostoma piceae	K11108	RCL1; RNA 3'-terminal phosphate cyclase-like protein	18s rrna biogenesis protein rcl1	4	C:nucleolus; P:ribosome biogenesis; F:catalytic activity; P:RNA processing	-	N	7	6	10	115	8	0	0	0
gene_3623	17.2952003079907	2.11586676263831	335	Fe-S cluster assembly protein dre2 (Anamorsin homolog)	Grosmannia clavigera	Ophiostoma piceae			fe-s cluster assembly protein dre2	2	F:iron-sulfur cluster binding; C:mitochondrion	-	N	33	21	23	243	34	7	0	0
gene_3630	18.6444811047543	2.91089502703801	385	Glycoside hydrolase family 5 protein	Thielavia terrestris	Ophiostoma piceae			endoglucanase 1	3	F:cellulase activity; F:cation binding; P:cellulose catabolic process	EC:3.2.1.4	Y	0	19	141	102	7	10	0	0
gene_3638	28.8261508126059	2.47835448618564	320	Rds1p-like stress response protein	Grosmannia clavigera	Ophiostoma piceae			ferritin ribonucleotide reductase-like-protein	3	F:oxidoreductase activity; P:oxidation-reduction process; F:transition metal ion binding	-	Y	171	91	91	51	46	10	0	0
gene_3645	298.640524681526	2.29355655621881	454	Glutamate dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00262	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	nadp-specific glutamate dehydrogenase	7	P:glutamate biosynthetic process; P:ammonia assimilation cycle; F:glutamate dehydrogenase (NADP+) activity; C:nucleus; C:mitochondrion; P:oxidation-reduction process; F:nucleotide binding	EC:1.4.1.4	N	123	175	312	5354	167	209	8	6
gene_366	13.1792668275758	2.19630916836792	921	Periodic tryptophan protein 2	Grosmannia clavigera	Ophiostoma piceae	K14558	PWP2, UTP1; periodic tryptophan protein 2	periodic tryptophan protein 2	0	-		N	20	16	14	206	16	8	0	0
gene_3666	8.81816369698524	2.5690707618476	375	Alpha-ketoglutarate-dependent sulfonate dioxygenase	Colletotrichum gloeosporioides	Ophiostoma piceae			alpha-ketoglutarate-dependent sulfonate dioxygenase	2	P:oxidation-reduction process; F:oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	EC:1.13.11.0	N	118	0	0	22	16	0	0	0
gene_3692	19.4416042719017	2.08317992358058	548	Uridine permease	Colletotrichum gloeosporioides	Ophiostoma piceae	K10975	allP; allantoin permease	ncs1 nucleoside transporter	3	P:nucleobase transport; C:membrane; F:nucleobase transmembrane transporter activity	-	N	134	112	16	16	30	12	0	0
gene_3703	8.25249233944973	3.02884664989604	241	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein THITE_2142691	0	-		Y	0	4	71	40	4	2	0	0
gene_3704	37.2281116567533	2.42230040343265	576	Glycoside hydrolase family 17	Colletotrichum gloeosporioides	Ophiostoma piceae	K08235	E2.4.1.207; xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]	glycoside hydrolase family 16 protein	1	F:hydrolase activity	-	Y	197	131	70	181	57	16	0	0
gene_3718	60.5222524962966	2.18039696829214	422	Homocitrate synthase	Grosmannia clavigera	Ophiostoma piceae	K01655	E2.3.3.14; homocitrate synthase [EC:2.3.3.14]	homocitrate synthase	2	F:transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer; P:carboxylic acid metabolic process	EC:2.3.3.0	N	49	24	87	1000	53	54	0	0
gene_3723	22.5283509809995	2.06101763711839	319	Short chain dehydrogenase reductase	Bipolaris oryzae	Ophiostoma piceae	K15734	SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]	short-chain dehydrogenase reductase	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	37	102	106	47	56	6	0	0
gene_3741	20.8869509179159	4.44941726261033	351	Scp-like extracellular protein	Grosmannia clavigera	Ophiostoma piceae			scp-like extracellular protein	3	C:extracellular region; F:molecular_function; P:biological_process		Y	118	117	43	89	8	0	0	0
gene_3755	12.4440605651769	2.44407374633621	123	Putative uncharacterized protein	 	Sporothrix schenckii			---NA---	0	-		Y	63	41	30	61	13	6	0	0
gene_3756	21.6468007303447	3.74501537880754	238	Putative uncharacterized protein	Thielavia terrestris	Ophiostoma piceae			carbohydrate-binding module family 1 protein	4	C:extracellular region; P:carbohydrate metabolic process; F:cellulose binding; F:hydrolase activity, hydrolyzing O-glycosyl compounds	EC:3.2.1.0	Y	0	78	142	114	4	6	0	0
gene_3795	85.1672210994845	2.55117294889292	237	Putative uncharacterized protein	 	Ophiostoma piceae			---NA---	0	-		Y	554	303	134	320	93	39	0	2
gene_3817	6.7963411650131	2.83564339343038	846	Paxillin-like protein 1	Gaeumannomyces graminis	Ophiostoma piceae			lim domain-containing protein	1	F:metal ion binding	-	N	23	18	30	38	8	0	0	0
gene_3864	3.3049861019623	2.92789118417122	309	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein MGG_03110	3	F:molecular_function; P:biological_process; C:cellular_component		N	30	18	0	14	0	0	0	0
gene_3870	16.0810221807339	2.09935191014934	412	Solute carrier protein	Grosmannia clavigera	Ophiostoma piceae	K15287	SLC35F1_2; solute carrier family 35, member F1/2	solute carrier protein	0	-		N	61	91	18	85	33	6	0	0
gene_3887	6.53969115324823	2.59226956389667	327	Methylenetetrahydrofolate dehydrogenase	Grosmannia clavigera	Ophiostoma piceae	K00295	MTD1; methylenetetrahydrofolate dehydrogenase (NAD+) [EC:1.5.1.15]	methylenetetrahydrofolate dehydrogenase	8	P:folic acid-containing compound biosynthetic process; F:methylenetetrahydrofolate dehydrogenase (NAD+) activity; F:methylenetetrahydrofolate dehydrogenase (NADP+) activity; P:one-carbon metabolic process; P:purine nucleobase biosynthetic process; C:cytosol; P:oxidation-reduction process; F:nucleotide binding	EC:1.5.1.15; EC:1.5.1.5	N	4	2	8	129	10	0	0	0
gene_393	9.25501615689624	2.34520314113327	858	GPI anchored peptidase m48	Grosmannia clavigera	Ophiostoma piceae			glycoside hydrolase family 16 protein	9	F:hydrolase activity, hydrolyzing O-glycosyl compounds; P:proteolysis; P:carbohydrate metabolic process; C:membrane; F:metalloendopeptidase activity; F:hydrolase activity; F:molecular_function; P:biological_process; C:cellular_component		Y	0	34	57	37	6	6	0	0
gene_3937	5.28510536144043	2.68965395416956	358	Esterase/lipase/thioesterase	Togninia minima	Ophiostoma piceae			esterase lipase thioesterase	2	F:hydrolase activity; P:metabolic process		N	2	8	52	0	6	0	0	0
gene_3945	36.8504357710749	3.0719485957722	600	Putative sterigmatocystin biosynthesis monooxygenase stcW	Grosmannia clavigera	Ophiostoma piceae			flavin-binding monooxygenase	1	F:monooxygenase activity	-	N	116	63	67	452	37	10	0	0
gene_3982	2.031466676054	2.33997349289553	221	Putative uncharacterized protein	Nectria haematococca	Nectria haematococca			hypothetical protein NECHADRAFT_90611	0	-		Y	0	0	0	53	0	0	0	0
gene_4003	3.58387055535567	2.14880780585161	422	5',5'''-P-1,P-4-tetraphosphate phosphorylase 2	Grosmannia clavigera	Ophiostoma piceae			5 -p- -4-tetraphosphate	1	F:catalytic activity	-	N	20	10	6	26	6	0	0	0
gene_4055	11.553590199548	3.2595185812413	582	Uncharacterized transporter YIL166C	Nectria haematococca	Ophiostoma piceae			major facilitator superfamily transporter	2	P:transmembrane transport; C:integral to membrane	-	N	146	0	18	16	12	0	0	0
gene_4068	561.206786597062	2.10979172726994	542	Malate synthase	Grosmannia clavigera	Ophiostoma piceae	K01638	E2.3.3.9, aceB, glcB; malate synthase [EC:2.3.3.9]	malate synthase	4	P:tricarboxylic acid cycle; C:glyoxysome; F:malate synthase activity; P:glyoxylate cycle	EC:2.3.3.9	N	230	273	457	10145	169	425	14	36
gene_409	9.41151126255568	2.1395646453992	331	Mitochondrial carrier protein	Togninia minima	Ophiostoma piceae	K14684	SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	solute carrier family 25 member 42	2	P:transmembrane transport; C:integral to membrane	-	N	4	5	20	151	20	2	0	0
gene_4096	3.38718265883688	2.19538754973669	799	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase)	Aspergillus oryzae	Ophiostoma piceae	K07106	murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]	glucokinase regulator family	2	P:metabolic process; F:catalytic activity	-	N	6	28	10	10	5	0	0	0
gene_4124	6.4346931911421	2.66071510401068	128	Thioredoxin domain-containing protein C21C3.12c	Talaromyces marneffei	Ophiostoma piceae			duf953 domain protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	73	8	6	16	9	0	0	0
gene_4159	50.3905182103908	2.86638514983909	609	Gamma-glutamyltranspeptidase	Grosmannia clavigera	Ophiostoma piceae	K00681	ggt; gamma-glutamyltranspeptidase [EC:2.3.2.2]	gamma-glutamyltranspeptidase	2	F:gamma-glutamyltransferase activity; P:glutathione metabolic process	EC:2.3.2.2	N	65	69	90	769	21	32	0	0
gene_4174	14.1026497547803	2.49770082290217	206	Bzip transcription factor idi-4	Grosmannia clavigera	Ophiostoma piceae			bzip transcription factor idi-4	4	F:sequence-specific DNA binding transcription factor activity; F:sequence-specific DNA binding; F:protein dimerization activity; P:regulation of transcription, DNA-dependent	-	N	33	48	27	143	9	0	0	2
gene_4175	23.1697337647964	2.83763567862803	621	Endochitinase 2	Grosmannia clavigera	Ophiostoma piceae	K01183	E3.2.1.14; chitinase [EC:3.2.1.14]	glycoside hydrolase family 18 protein	2	P:metabolic process; F:catalytic activity	-	Y	44	63	166	17	10	0	2	0
gene_4204	51.0134209628598	2.07066411551066	225	Tetraspanin	Grosmannia clavigera	Ophiostoma piceae			tetraspanin	7	P:carbohydrate metabolic process; C:integral to membrane; P:modulation by symbiont of entry into host; F:catalytic activity; P:entry into host; P:pathogenesis; F:cation binding	-	N	263	203	124	113	58	44	0	0
gene_4218	5.22651807377136	2.0016559406338	579	Peptidyl-prolyl isomerase CWC27 (Rotamase CWC27)	Grosmannia clavigera	Ophiostoma piceae	K12737	SDCCAG10; peptidyl-prolyl cis-trans isomerase SDCCAG10 [EC:5.2.1.8]	peptidyl-prolyl isomerase cwc27	3	P:cellular protein metabolic process; F:isomerase activity; C:intracellular part	-	N	14	22	20	20	13	0	0	0
gene_4238	968.894827559521	2.04925463359286	350	Alcohol dehydrogenase 1	Grosmannia clavigera	Ophiostoma piceae	K13953	adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]	alcohol dehydrogenase i	9	F:zinc ion binding; C:mitochondrion; P:NADH oxidation; F:methylglyoxal reductase (NADH-dependent) activity; P:amino acid catabolic process to alcohol via Ehrlich pathway; P:ethanol biosynthetic process involved in glucose fermentation to ethanol; F:alcohol dehydrogenase (NAD) activity; F:nucleotide binding; C:nucleus	EC:1.1.1.78; EC:1.1.1.1	N	715	476	2173	13794	463	1048	14	2
gene_4253	1.82917255561472	2.0275392343673	159	Putative uncharacterized protein	 				---NA---	0	-		N	6	23	2	0	1	0	0	0
gene_4286	2.66529204484901	2.66233861567818	264	3-oxoacyl-acyl-carrier-protein reductase	Pestalotiopsis fici	Ophiostoma piceae	K00019	E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	aba4 protein	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	0	8	21	12	0	0	0	0
gene_4301	4.61931383891837	2.8807723762922	920	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6728	3	F:molecular_function; P:biological_process; C:cellular_component		N	38	8	17	8	3	0	0	0
gene_4306	16.8341822946854	2.91557853885636	809	Glycosyl hydrolase, family 31	Cladophialophora carrionii	Cladophialophora carrionii	K01811	yicI; alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	o-glycosyl hydrolase	7	F:hydrolase activity, hydrolyzing O-glycosyl compounds; F:carbohydrate binding; F:hydrolase activity; P:carbohydrate metabolic process; F:catalytic activity; P:metabolic process; F:hydrolase activity, acting on glycosyl bonds		Y	30	28	116	56	13	6	0	0
gene_4356	8.33600586666616	2.17056276718357	809	Arginine N-methyltransferase skb1	Grosmannia clavigera	Ophiostoma piceae	K02516	PRMT5, HSL7; protein arginine N-methyltransferase 5 [EC:2.1.1.125]	protein arginine n-methyltransferase	2	P:protein methylation; F:methyltransferase activity	EC:2.1.1.0	N	20	18	18	90	16	2	0	0
gene_4358	2.03587024711365	2.342480928981	80	Putative uncharacterized protein	Stachybotrys chlorohalonata	Sporothrix schenckii			hypothetical protein MAC_03617	0	-		N	6	31	0	0	0	0	0	0
gene_4361	5.79648581466867	2.09255161624702	583	Alpha-mannosyltransferase	Grosmannia clavigera	Ophiostoma piceae	K03844	ALG11; alpha-1,2-mannosyltransferase [EC:2.4.1.-]	alpha- -mannosyltransferase alg11	5	C:endoplasmic reticulum membrane; F:GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity; P:mycelium development; P:protein glycosylation; C:integral to membrane	EC:2.4.1.131	N	13	25	10	53	4	4	0	0
